date,open,high,low,close,volume,number of trades,Wanchain WAN,sentiment
2018-04-02 09:00:00,0.00045700,0.00046700,0.00045700,0.00046406,78613.00000000,797,28.0,0.0
2018-04-02 10:00:00,0.00046407,0.00046600,0.00045753,0.00046354,48640.00000000,387,18.0,0.0
2018-04-02 11:00:00,0.00046353,0.00046872,0.00046055,0.00046467,100557.00000000,987,32.0,0.0
2018-04-02 12:00:00,0.00046481,0.00046481,0.00045559,0.00045792,55306.00000000,603,0.0,0.0
2018-04-02 13:00:00,0.00045702,0.00045965,0.00045664,0.00045794,36496.00000000,289,0.0,0.0
2018-04-02 14:00:00,0.00045702,0.00045943,0.00045245,0.00045285,69502.00000000,592,26.0,-0.2
2018-04-02 15:00:00,0.00045519,0.00045972,0.00045242,0.00045377,73199.00000000,549,13.0,0.0
2018-04-02 16:00:00,0.00045349,0.00045888,0.00045349,0.00045570,56793.00000000,390,13.0,0.0
2018-04-02 17:00:00,0.00045567,0.00045580,0.00045264,0.00045542,20504.00000000,293,13.0,0.0
2018-04-02 18:00:00,0.00045392,0.00045754,0.00045392,0.00045661,19365.00000000,230,13.0,0.0
2018-04-02 19:00:00,0.00045661,0.00046000,0.00045596,0.00045888,51564.00000000,353,42.0,0.0
2018-04-02 20:00:00,0.00045877,0.00045888,0.00045250,0.00045416,50388.00000000,322,16.0,-0.2
2018-04-02 21:00:00,0.00045252,0.00045986,0.00045100,0.00045608,39555.00000000,326,9.0,0.0
2018-04-02 22:00:00,0.00045703,0.00045900,0.00045410,0.00045431,38488.00000000,271,41.0,0.0
2018-04-02 23:00:00,0.00045440,0.00045864,0.00044748,0.00044846,63738.00000000,443,44.0,0.0
2018-04-03 00:00:00,0.00044952,0.00045156,0.00044600,0.00044738,41704.00000000,501,33.0,0.0
2018-04-03 01:00:00,0.00044826,0.00045003,0.00044078,0.00044078,116754.00000000,917,11.0,0.0
2018-04-03 02:00:00,0.00044084,0.00045170,0.00044084,0.00044974,73636.00000000,560,11.0,0.0
2018-04-03 03:00:00,0.00044911,0.00045467,0.00044910,0.00045305,51963.00000000,521,23.0,0.0
2018-04-03 04:00:00,0.00045449,0.00045486,0.00044459,0.00045282,67792.00000000,614,12.0,0.0
2018-04-03 05:00:00,0.00045437,0.00045735,0.00045151,0.00045311,49843.00000000,336,11.0,0.0
2018-04-03 06:00:00,0.00045467,0.00045500,0.00045000,0.00045432,45560.00000000,408,0.0,0.0
2018-04-03 07:00:00,0.00045239,0.00045800,0.00045177,0.00045418,44232.00000000,337,37.0,0.0
2018-04-03 08:00:00,0.00045418,0.00046300,0.00045327,0.00046000,74349.00000000,624,9.0,0.0
2018-04-03 09:00:00,0.00046000,0.00046287,0.00045176,0.00045647,74510.00000000,596,25.0,0.0
2018-04-03 10:00:00,0.00045647,0.00045647,0.00045000,0.00045178,53574.00000000,504,8.0,0.0
2018-04-03 11:00:00,0.00045178,0.00045222,0.00044800,0.00045118,31957.00000000,317,15.0,-0.021111111111111126
2018-04-03 12:00:00,0.00045211,0.00045524,0.00044900,0.00045403,45627.00000000,339,14.0,0.0
2018-04-03 13:00:00,0.00045403,0.00045593,0.00045022,0.00045250,52195.00000000,466,25.0,0.0
2018-04-03 14:00:00,0.00045322,0.00045396,0.00044761,0.00045210,46201.00000000,322,24.0,0.0
2018-04-03 15:00:00,0.00045212,0.00045369,0.00045075,0.00045362,66481.00000000,339,12.0,0.0
2018-04-03 16:00:00,0.00045362,0.00045396,0.00045001,0.00045150,65222.00000000,430,19.0,0.0
2018-04-03 17:00:00,0.00045100,0.00045369,0.00045000,0.00045367,27264.00000000,331,13.0,0.0666666666666667
2018-04-03 18:00:00,0.00045367,0.00045372,0.00045009,0.00045372,43211.00000000,374,26.0,0.0
2018-04-03 19:00:00,0.00045371,0.00046127,0.00045140,0.00045956,76329.00000000,732,7.0,-0.00881313131313132
2018-04-03 20:00:00,0.00045958,0.00046491,0.00045597,0.00046291,118230.00000000,889,7.0,0.0
2018-04-03 21:00:00,0.00046248,0.00047250,0.00045871,0.00047191,136570.00000000,1068,35.0,0.0
2018-04-03 22:00:00,0.00047191,0.00047700,0.00046687,0.00047210,93132.00000000,754,20.0,0.0
2018-04-03 23:00:00,0.00047156,0.00047600,0.00047151,0.00047595,38177.00000000,529,33.0,0.0
2018-04-04 00:00:00,0.00047594,0.00047658,0.00046820,0.00046906,56939.00000000,684,0.0,0.0
2018-04-04 01:00:00,0.00046997,0.00046999,0.00046011,0.00046121,75154.00000000,626,11.0,0.0
2018-04-04 02:00:00,0.00046121,0.00046498,0.00046067,0.00046292,32484.00000000,267,11.0,0.016666666666666673
2018-04-04 03:00:00,0.00046161,0.00046913,0.00046028,0.00046294,53197.00000000,396,23.0,0.06666666666666665
2018-04-04 04:00:00,0.00046294,0.00046380,0.00045817,0.00045900,25011.00000000,256,0.0,0.0
2018-04-04 05:00:00,0.00045900,0.00046661,0.00045900,0.00046337,29645.00000000,226,11.0,0.0
2018-04-04 06:00:00,0.00046337,0.00046337,0.00046001,0.00046046,38018.00000000,339,20.0,0.0
2018-04-04 07:00:00,0.00046275,0.00046690,0.00046049,0.00046310,25017.00000000,270,0.0,0.0
2018-04-04 08:00:00,0.00046356,0.00046689,0.00045801,0.00045801,78518.00000000,300,18.0,0.0
2018-04-04 09:00:00,0.00045801,0.00045851,0.00045301,0.00045358,99571.00000000,598,0.0,0.3666666666666667
2018-04-04 10:00:00,0.00045358,0.00045690,0.00045120,0.00045124,85500.00000000,389,0.0,0.05208333333333334
2018-04-04 11:00:00,0.00045132,0.00045951,0.00045120,0.00045281,55231.00000000,371,15.0,0.0
2018-04-04 12:00:00,0.00045492,0.00045651,0.00045140,0.00045319,41145.00000000,260,7.0,0.0
2018-04-04 13:00:00,0.00045317,0.00045620,0.00045151,0.00045418,40282.00000000,240,13.0,0.0
2018-04-04 14:00:00,0.00045418,0.00045430,0.00044659,0.00044801,128114.00000000,733,6.0,0.0
2018-04-04 15:00:00,0.00044801,0.00045397,0.00044602,0.00044802,109176.00000000,635,6.0,0.0
2018-04-04 16:00:00,0.00044800,0.00045394,0.00044700,0.00045388,50089.00000000,407,13.0,0.0
2018-04-04 17:00:00,0.00045388,0.00045397,0.00045168,0.00045354,34558.00000000,295,13.0,0.0
2018-04-04 18:00:00,0.00045355,0.00045579,0.00045054,0.00045500,44571.00000000,375,0.0,0.0
2018-04-04 19:00:00,0.00045579,0.00046392,0.00045002,0.00045700,95871.00000000,570,20.0,0.0
2018-04-04 20:00:00,0.00045700,0.00045719,0.00044950,0.00045230,51681.00000000,421,15.0,0.0
2018-04-04 21:00:00,0.00045230,0.00045863,0.00044852,0.00045000,68619.00000000,351,18.0,0.0
2018-04-04 22:00:00,0.00045000,0.00045266,0.00044500,0.00044877,115964.00000000,750,10.0,0.0
2018-04-04 23:00:00,0.00044857,0.00045096,0.00044000,0.00044545,158172.00000000,922,11.0,0.0
2018-04-05 00:00:00,0.00044633,0.00044912,0.00044375,0.00044912,65321.00000000,385,11.0,0.0
2018-04-05 01:00:00,0.00044900,0.00045649,0.00044840,0.00045095,44785.00000000,462,43.0,0.0
2018-04-05 02:00:00,0.00044999,0.00045747,0.00044999,0.00045667,27881.00000000,235,0.0,0.0
2018-04-05 03:00:00,0.00045665,0.00046710,0.00045221,0.00046124,60690.00000000,544,12.0,0.0
2018-04-05 04:00:00,0.00046082,0.00046146,0.00045692,0.00046000,13486.00000000,168,12.0,0.0
2018-04-05 05:00:00,0.00046000,0.00046450,0.00045100,0.00045459,35191.00000000,426,22.0,0.0
2018-04-05 06:00:00,0.00045462,0.00045586,0.00044971,0.00045460,38719.00000000,450,20.0,0.0
2018-04-05 07:00:00,0.00045458,0.00046690,0.00045362,0.00045832,75812.00000000,594,0.0,0.0
2018-04-05 08:00:00,0.00045576,0.00046496,0.00045500,0.00046449,57086.00000000,489,9.0,0.0
2018-04-05 09:00:00,0.00046331,0.00046600,0.00046106,0.00046300,36635.00000000,324,26.0,0.0
2018-04-05 10:00:00,0.00046300,0.00046447,0.00045510,0.00045600,33923.00000000,347,8.0,0.0
2018-04-05 11:00:00,0.00045691,0.00046000,0.00045524,0.00045830,12415.00000000,173,0.0,0.0
2018-04-05 12:00:00,0.00045825,0.00046091,0.00045500,0.00045650,58796.00000000,363,0.0,0.0
2018-04-05 13:00:00,0.00045781,0.00045885,0.00044880,0.00045035,71787.00000000,460,13.0,0.0
2018-04-05 14:00:00,0.00044930,0.00046114,0.00044930,0.00045812,47959.00000000,416,0.0,0.0
2018-04-05 15:00:00,0.00045952,0.00046002,0.00045382,0.00045653,40768.00000000,344,13.0,0.0
2018-04-05 16:00:00,0.00045653,0.00045999,0.00045413,0.00045650,22596.00000000,244,13.0,0.0
2018-04-05 17:00:00,0.00045772,0.00046300,0.00045625,0.00046221,29131.00000000,299,13.0,0.0
2018-04-05 18:00:00,0.00046201,0.00046310,0.00045400,0.00045594,49917.00000000,434,0.0,0.0
2018-04-05 19:00:00,0.00045592,0.00046053,0.00045300,0.00045803,50095.00000000,344,0.0,0.0
2018-04-05 20:00:00,0.00045804,0.00046193,0.00045610,0.00045900,37208.00000000,249,38.0,0.0
2018-04-05 21:00:00,0.00045947,0.00046199,0.00045563,0.00045948,34887.00000000,277,45.0,0.0
2018-04-05 22:00:00,0.00045948,0.00046578,0.00045792,0.00046129,74598.00000000,420,0.0,0.0
2018-04-05 23:00:00,0.00046269,0.00046700,0.00046092,0.00046453,80592.00000000,458,34.0,0.0
2018-04-06 00:00:00,0.00046501,0.00047489,0.00046406,0.00046901,156503.00000000,1011,0.0,0.0
2018-04-06 01:00:00,0.00046901,0.00046901,0.00045694,0.00045990,95035.00000000,747,22.0,0.0
2018-04-06 02:00:00,0.00046036,0.00046999,0.00045990,0.00046275,47710.00000000,483,0.0,0.0
2018-04-06 03:00:00,0.00046399,0.00047125,0.00046078,0.00046712,64682.00000000,492,12.0,0.0
2018-04-06 04:00:00,0.00046712,0.00046970,0.00046415,0.00046506,22909.00000000,204,12.0,0.0
2018-04-06 05:00:00,0.00046463,0.00046688,0.00046401,0.00046625,19497.00000000,160,23.0,0.0
2018-04-06 06:00:00,0.00046625,0.00046918,0.00045900,0.00046200,79622.00000000,571,31.0,0.0
2018-04-06 07:00:00,0.00046209,0.00046458,0.00046061,0.00046183,19016.00000000,159,10.0,0.0
2018-04-06 08:00:00,0.00046183,0.00047104,0.00046061,0.00046417,49280.00000000,278,37.0,0.0
2018-04-06 09:00:00,0.00046519,0.00047399,0.00046393,0.00046602,161441.00000000,762,0.0,0.0
2018-04-06 10:00:00,0.00046667,0.00046939,0.00046105,0.00046166,55322.00000000,380,17.0,0.0
2018-04-06 11:00:00,0.00046166,0.00046800,0.00046107,0.00046726,31653.00000000,260,16.0,0.0
2018-04-06 12:00:00,0.00046659,0.00046858,0.00046500,0.00046809,34358.00000000,150,36.0,0.0
2018-04-06 13:00:00,0.00046821,0.00046930,0.00046444,0.00046660,50905.00000000,267,20.0,0.0
2018-04-06 14:00:00,0.00046660,0.00046871,0.00046240,0.00046460,24766.00000000,260,19.0,0.0
2018-04-06 15:00:00,0.00046341,0.00046599,0.00045886,0.00046236,80670.00000000,533,13.0,0.0
2018-04-06 16:00:00,0.00046206,0.00046500,0.00046064,0.00046494,52655.00000000,341,7.0,0.0
2018-04-06 17:00:00,0.00046494,0.00046494,0.00046065,0.00046208,23582.00000000,130,14.0,0.0
2018-04-06 18:00:00,0.00046170,0.00046495,0.00045986,0.00046494,33246.00000000,256,14.0,0.0
2018-04-06 19:00:00,0.00046494,0.00046495,0.00046000,0.00046191,16629.00000000,171,0.0,0.0
2018-04-06 20:00:00,0.00046192,0.00046232,0.00045776,0.00045878,71855.00000000,223,16.0,0.0
2018-04-06 21:00:00,0.00045792,0.00046119,0.00045720,0.00045730,24377.00000000,234,28.0,0.0
2018-04-06 22:00:00,0.00045862,0.00046073,0.00045517,0.00045716,21289.00000000,229,11.0,0.0
2018-04-06 23:00:00,0.00045671,0.00045881,0.00045616,0.00045706,11974.00000000,131,23.0,0.0
2018-04-07 00:00:00,0.00045707,0.00046408,0.00045703,0.00045971,14117.00000000,159,12.0,0.0
2018-04-07 01:00:00,0.00045969,0.00046393,0.00045703,0.00046127,13515.00000000,173,12.0,0.0
2018-04-07 02:00:00,0.00046100,0.00046479,0.00046100,0.00046200,15688.00000000,157,25.0,0.0
2018-04-07 03:00:00,0.00046200,0.00046480,0.00045538,0.00046246,43216.00000000,347,38.0,0.0
2018-04-07 04:00:00,0.00046133,0.00046364,0.00045954,0.00046251,31587.00000000,166,39.0,0.0
2018-04-07 05:00:00,0.00046251,0.00046500,0.00045934,0.00046481,109227.00000000,222,37.0,0.0
2018-04-07 06:00:00,0.00046500,0.00047000,0.00046000,0.00046758,128413.00000000,813,23.0,0.0
2018-04-07 07:00:00,0.00046758,0.00047000,0.00046081,0.00046999,55247.00000000,447,43.0,0.0
2018-04-07 08:00:00,0.00046739,0.00047000,0.00046500,0.00046785,51464.00000000,416,0.0,0.0
2018-04-07 09:00:00,0.00046785,0.00047197,0.00046700,0.00047186,118423.00000000,521,10.0,0.0
2018-04-07 10:00:00,0.00047186,0.00047672,0.00046937,0.00047622,106752.00000000,667,29.0,0.0
2018-04-07 11:00:00,0.00047675,0.00049533,0.00047261,0.00049090,437746.00000000,3020,27.0,0.0
2018-04-07 12:00:00,0.00049089,0.00049200,0.00047750,0.00048609,215829.00000000,1472,59.0,0.0
2018-04-07 13:00:00,0.00048818,0.00049646,0.00048305,0.00049500,182031.00000000,1438,15.0,0.0
2018-04-07 14:00:00,0.00049500,0.00052500,0.00048738,0.00051009,601048.00000000,4769,36.0,0.0
2018-04-07 15:00:00,0.00051205,0.00054653,0.00051110,0.00052601,1067309.00000000,6830,100.0,-0.016363636363636386
2018-04-07 16:00:00,0.00052675,0.00055200,0.00051500,0.00053688,485660.00000000,4746,43.0,0.0
2018-04-07 17:00:00,0.00053684,0.00054300,0.00051639,0.00051892,394347.00000000,3553,58.0,0.0
2018-04-07 18:00:00,0.00051799,0.00053288,0.00051600,0.00052929,178105.00000000,1786,0.0,0.0
2018-04-07 19:00:00,0.00052974,0.00053181,0.00051840,0.00052510,113026.00000000,1316,32.0,0.0
2018-04-07 20:00:00,0.00052525,0.00054600,0.00052525,0.00054211,204198.00000000,1920,35.0,0.0
2018-04-07 21:00:00,0.00054289,0.00054794,0.00051772,0.00052474,332299.00000000,3547,39.0,0.0
2018-04-07 22:00:00,0.00052474,0.00053282,0.00052299,0.00052841,87080.00000000,1214,22.0,0.0
2018-04-07 23:00:00,0.00052841,0.00052958,0.00051581,0.00051952,113849.00000000,1812,24.0,0.0
2018-04-08 00:00:00,0.00051857,0.00053127,0.00051611,0.00052800,70923.00000000,1022,0.0,0.0
2018-04-08 00:00:00,0.00051857,0.00053127,0.00051611,0.00052800,70923.00000000,1022,0.0,0.0
2018-04-08 01:00:00,0.00052673,0.00053860,0.00052276,0.00052550,124842.00000000,1548,43.0,0.0
2018-04-08 02:00:00,0.00052665,0.00053393,0.00052185,0.00053276,70129.00000000,689,14.0,0.0
2018-04-08 03:00:00,0.00053260,0.00053276,0.00051850,0.00052780,67487.00000000,855,7.0,0.0
2018-04-08 04:00:00,0.00052869,0.00053395,0.00052266,0.00053077,67188.00000000,621,0.0,0.0
2018-04-08 05:00:00,0.00052918,0.00056000,0.00052701,0.00055998,424169.00000000,3905,30.0,0.0
2018-04-08 06:00:00,0.00055998,0.00056150,0.00053600,0.00054773,269644.00000000,2496,21.0,0.0
2018-04-08 07:00:00,0.00054555,0.00055400,0.00053624,0.00054218,127042.00000000,1427,6.0,0.0
2018-04-08 08:00:00,0.00054219,0.00054222,0.00052800,0.00053478,98691.00000000,1163,24.0,0.0
2018-04-08 09:00:00,0.00053374,0.00053893,0.00052631,0.00052823,96723.00000000,1163,6.0,0.0
2018-04-08 10:00:00,0.00052823,0.00053533,0.00052645,0.00053148,102493.00000000,1170,17.0,0.0
2018-04-08 11:00:00,0.00053176,0.00054888,0.00052801,0.00053239,230586.00000000,2281,5.0,0.0
2018-04-08 12:00:00,0.00053343,0.00054530,0.00053036,0.00053749,89247.00000000,1166,10.0,0.0
2018-04-08 13:00:00,0.00053749,0.00054800,0.00053460,0.00054800,55187.00000000,709,5.0,0.0
2018-04-08 14:00:00,0.00054800,0.00055150,0.00054126,0.00054910,118452.00000000,1118,4.0,0.0
2018-04-08 15:00:00,0.00054900,0.00056510,0.00054892,0.00056122,188416.00000000,1696,8.0,0.0
2018-04-08 16:00:00,0.00056121,0.00056283,0.00054401,0.00054500,205524.00000000,1944,16.0,0.0
2018-04-08 17:00:00,0.00054500,0.00054998,0.00053831,0.00054615,132806.00000000,1420,0.0,0.0
2018-04-08 18:00:00,0.00054614,0.00055329,0.00054000,0.00054679,92258.00000000,1272,13.0,0.0
2018-04-08 19:00:00,0.00054687,0.00055300,0.00054354,0.00054910,36227.00000000,623,4.0,0.0
2018-04-08 20:00:00,0.00055001,0.00055212,0.00054200,0.00054244,46238.00000000,504,15.0,0.0
2018-04-08 21:00:00,0.00054300,0.00055081,0.00053700,0.00054286,74505.00000000,886,11.0,0.0
2018-04-08 22:00:00,0.00054294,0.00055900,0.00054290,0.00054712,93011.00000000,1069,38.0,0.0
2018-04-08 23:00:00,0.00054712,0.00056030,0.00054619,0.00055608,103570.00000000,790,14.0,0.0
2018-04-09 00:00:00,0.00055608,0.00056490,0.00054600,0.00055400,194193.00000000,2237,13.0,0.0
2018-04-09 01:00:00,0.00055400,0.00056000,0.00054908,0.00055900,69290.00000000,799,26.0,0.0
2018-04-09 02:00:00,0.00055915,0.00056000,0.00055000,0.00055385,65477.00000000,1070,0.0,0.0
2018-04-09 03:00:00,0.00055195,0.00055580,0.00054555,0.00055152,108650.00000000,719,7.0,0.0
2018-04-09 04:00:00,0.00055140,0.00055687,0.00054502,0.00054982,39558.00000000,654,14.0,0.0
2018-04-09 05:00:00,0.00054982,0.00055482,0.00053880,0.00053880,128870.00000000,1404,13.0,0.0
2018-04-09 06:00:00,0.00053880,0.00053987,0.00052501,0.00053546,176949.00000000,2080,0.0,0.0
2018-04-09 07:00:00,0.00053570,0.00054100,0.00052800,0.00052904,72591.00000000,1144,0.0,0.0
2018-04-09 08:00:00,0.00052904,0.00053940,0.00052333,0.00053868,94811.00000000,1423,5.0,0.0
2018-04-09 09:00:00,0.00053868,0.00054000,0.00053134,0.00053518,32033.00000000,513,15.0,-0.2
2018-04-09 10:00:00,0.00053515,0.00055000,0.00053029,0.00053267,129606.00000000,1246,9.0,0.0
2018-04-09 11:00:00,0.00053267,0.00053508,0.00052551,0.00052954,64699.00000000,728,4.0,0.0
2018-04-09 12:00:00,0.00052974,0.00053941,0.00052578,0.00053144,94530.00000000,787,8.0,0.0
2018-04-09 13:00:00,0.00053144,0.00053580,0.00052601,0.00052826,67313.00000000,691,7.0,0.0
2018-04-09 14:00:00,0.00052652,0.00055499,0.00051999,0.00054603,508467.00000000,4522,10.0,0.125
2018-04-09 15:00:00,0.00054628,0.00055500,0.00053497,0.00054251,255966.00000000,2236,14.0,0.0
2018-04-09 16:00:00,0.00054259,0.00055790,0.00054242,0.00054864,172962.00000000,1414,11.0,0.0
2018-04-09 17:00:00,0.00054922,0.00055399,0.00054404,0.00055142,43450.00000000,547,18.0,0.0
2018-04-09 18:00:00,0.00055273,0.00055368,0.00054000,0.00054060,77038.00000000,958,11.0,0.0
2018-04-09 19:00:00,0.00054060,0.00054692,0.00053893,0.00054100,46918.00000000,555,12.0,0.0
2018-04-09 20:00:00,0.00054264,0.00054490,0.00053570,0.00054293,69507.00000000,508,18.0,0.0
2018-04-09 21:00:00,0.00054293,0.00054590,0.00053901,0.00054355,38048.00000000,391,26.0,0.0
2018-04-09 22:00:00,0.00054350,0.00054693,0.00053900,0.00054074,45264.00000000,366,6.0,0.0040000000000000036
2018-04-09 23:00:00,0.00054075,0.00054829,0.00053926,0.00054645,29282.00000000,362,13.0,0.0
2018-04-10 00:00:00,0.00054641,0.00055200,0.00054563,0.00054661,50959.00000000,496,13.0,0.0
2018-04-10 01:00:00,0.00054661,0.00055200,0.00054415,0.00054744,19024.00000000,237,19.0,0.0
2018-04-10 02:00:00,0.00054876,0.00055345,0.00054594,0.00054594,74065.00000000,600,26.0,0.0
2018-04-10 03:00:00,0.00054594,0.00055260,0.00054454,0.00054620,29272.00000000,339,7.0,0.0
2018-04-10 04:00:00,0.00054600,0.00055340,0.00054459,0.00055000,101673.00000000,826,14.0,0.2
2018-04-10 05:00:00,0.00054901,0.00055195,0.00054503,0.00054767,43561.00000000,421,32.0,-0.2
2018-04-10 06:00:00,0.00054800,0.00055300,0.00054800,0.00055006,59538.00000000,343,11.0,0.0
2018-04-10 07:00:00,0.00055139,0.00055294,0.00054637,0.00054767,95875.00000000,469,11.0,0.0
2018-04-10 08:00:00,0.00054914,0.00057770,0.00054780,0.00057742,435762.00000000,2200,5.0,0.0
2018-04-10 09:00:00,0.00057742,0.00057797,0.00056802,0.00057700,175942.00000000,1612,5.0,0.0
2018-04-10 10:00:00,0.00057793,0.00059700,0.00057709,0.00059020,470629.00000000,3202,5.0,0.0
2018-04-10 11:00:00,0.00059138,0.00059699,0.00057877,0.00058873,210919.00000000,2222,9.0,0.0
2018-04-10 12:00:00,0.00058762,0.00059844,0.00058610,0.00059538,109105.00000000,1323,19.0,0.0
2018-04-10 13:00:00,0.00059538,0.00060700,0.00058700,0.00060281,279814.00000000,2214,36.0,0.0
2018-04-10 14:00:00,0.00060274,0.00062479,0.00059622,0.00059805,634963.00000000,5492,10.0,0.0
2018-04-10 15:00:00,0.00059805,0.00062500,0.00059441,0.00061340,266115.00000000,3032,14.0,0.0
2018-04-10 16:00:00,0.00061232,0.00062490,0.00060010,0.00060771,345138.00000000,3530,29.0,0.0
2018-04-10 17:00:00,0.00060771,0.00060953,0.00059700,0.00060310,164713.00000000,1796,7.0,0.0
2018-04-10 18:00:00,0.00060304,0.00060767,0.00059507,0.00060767,137301.00000000,1745,11.0,0.0
2018-04-10 19:00:00,0.00060767,0.00062179,0.00060373,0.00062179,189562.00000000,2047,27.0,0.0
2018-04-10 20:00:00,0.00062091,0.00062698,0.00061514,0.00062334,208803.00000000,2027,26.0,0.0
2018-04-10 21:00:00,0.00062334,0.00064749,0.00062282,0.00063710,464888.00000000,3759,21.0,0.0
2018-04-10 22:00:00,0.00063756,0.00064836,0.00063000,0.00064076,237789.00000000,2221,42.0,0.0
2018-04-10 23:00:00,0.00064095,0.00065702,0.00063906,0.00065587,276764.00000000,2033,26.0,0.0
2018-04-11 00:00:00,0.00065587,0.00067209,0.00065200,0.00065800,364579.00000000,4153,32.0,0.0
2018-04-11 01:00:00,0.00065869,0.00066700,0.00063760,0.00064497,453353.00000000,5424,37.0,0.0
2018-04-11 02:00:00,0.00064457,0.00066900,0.00064386,0.00066228,171931.00000000,2519,32.0,0.0
2018-04-11 03:00:00,0.00066228,0.00068000,0.00065000,0.00066946,387827.00000000,3988,27.0,0.0
2018-04-11 04:00:00,0.00066945,0.00067550,0.00065277,0.00066196,234459.00000000,3041,68.0,0.0
2018-04-11 05:00:00,0.00066200,0.00068800,0.00065739,0.00066700,227630.00000000,2932,38.0,0.0
2018-04-11 06:00:00,0.00066592,0.00067956,0.00066500,0.00066676,160463.00000000,1399,29.0,0.0
2018-04-11 07:00:00,0.00066616,0.00066950,0.00063110,0.00063700,403132.95000000,4549,16.0,0.0
2018-04-11 08:00:00,0.00063690,0.00065890,0.00063110,0.00064110,236129.64000000,3023,34.0,0.0
2018-04-11 09:00:00,0.00064120,0.00065740,0.00063440,0.00065130,157208.59000000,1854,3.0,0.0
2018-04-11 10:00:00,0.00064990,0.00065850,0.00064790,0.00064830,76779.56000000,881,30.0,0.0
2018-04-11 11:00:00,0.00064790,0.00064910,0.00063600,0.00064430,200077.53000000,1834,27.0,0.0
2018-04-11 12:00:00,0.00064520,0.00065900,0.00064430,0.00064940,110774.13000000,1481,15.0,0.0
2018-04-11 13:00:00,0.00064900,0.00067800,0.00064670,0.00066560,234256.01000000,3102,17.0,0.0
2018-04-11 14:00:00,0.00066560,0.00067750,0.00065500,0.00067540,173021.38000000,1732,33.0,0.0
2018-04-11 15:00:00,0.00067590,0.00067710,0.00065820,0.00066190,153430.33000000,1622,18.0,0.0
2018-04-11 16:00:00,0.00066190,0.00067090,0.00065470,0.00065840,112497.07000000,1346,22.0,0.0
2018-04-11 17:00:00,0.00065840,0.00065840,0.00064300,0.00064980,164026.23000000,1924,11.0,0.0
2018-04-11 18:00:00,0.00064980,0.00065600,0.00063420,0.00063590,145840.29000000,1701,19.0,0.0
2018-04-11 19:00:00,0.00063590,0.00065000,0.00061600,0.00064380,310992.77000000,4704,20.0,0.0
2018-04-11 20:00:00,0.00064380,0.00065110,0.00062560,0.00064690,164543.77000000,2713,30.0,0.0
2018-04-11 21:00:00,0.00064730,0.00065290,0.00063510,0.00064460,74374.71000000,1273,46.0,0.0
2018-04-11 22:00:00,0.00064470,0.00065000,0.00063680,0.00064230,71180.97000000,1232,0.0,0.0
2018-04-11 23:00:00,0.00064220,0.00064250,0.00062300,0.00062530,134719.11000000,2572,32.0,0.0
2018-04-12 00:00:00,0.00062760,0.00063840,0.00062000,0.00063490,167023.48000000,2569,32.0,0.0
2018-04-12 01:00:00,0.00063490,0.00064660,0.00062990,0.00063800,85706.99000000,1803,19.0,0.0
2018-04-12 02:00:00,0.00063950,0.00064170,0.00062710,0.00063920,75423.18000000,1695,6.0,0.0
2018-04-12 03:00:00,0.00063920,0.00064660,0.00063490,0.00064060,69979.83000000,1256,7.0,0.0
2018-04-12 04:00:00,0.00064020,0.00064180,0.00062900,0.00063990,80950.62000000,1157,14.0,0.0
2018-04-12 05:00:00,0.00063990,0.00066700,0.00063270,0.00066530,174612.62000000,2797,25.0,0.0
2018-04-12 06:00:00,0.00066530,0.00066970,0.00064600,0.00064610,176102.24000000,2399,23.0,0.0
2018-04-12 07:00:00,0.00064600,0.00068900,0.00064530,0.00068620,320903.46000000,3082,5.0,0.0
2018-04-12 08:00:00,0.00068730,0.00070746,0.00067830,0.00069090,426016.20000000,4350,26.0,0.0
2018-04-12 09:00:00,0.00069040,0.00070550,0.00068000,0.00069800,198087.33000000,2768,25.0,0.0
2018-04-12 10:00:00,0.00069850,0.00070390,0.00068110,0.00069330,128897.40000000,1672,9.0,0.0
2018-04-12 11:00:00,0.00069020,0.00069330,0.00063210,0.00067680,567631.32000000,6943,9.0,0.0
2018-04-12 12:00:00,0.00067680,0.00067820,0.00063730,0.00066280,308292.81000000,3881,39.0,0.0
2018-04-12 13:00:00,0.00066320,0.00069000,0.00066140,0.00068060,211091.68000000,2487,4.0,0.0
2018-04-12 14:00:00,0.00068060,0.00069120,0.00067570,0.00068600,147763.06000000,1670,25.0,0.0
2018-04-12 15:00:00,0.00068500,0.00068900,0.00067560,0.00068190,91671.26000000,1128,29.0,-0.2
2018-04-12 16:00:00,0.00068190,0.00068740,0.00067000,0.00067520,86486.25000000,1149,33.0,0.0
2018-04-12 17:00:00,0.00067520,0.00068500,0.00067400,0.00067570,125791.61000000,1055,19.0,0.0
2018-04-12 18:00:00,0.00067660,0.00069050,0.00067550,0.00068340,129144.82000000,1439,24.0,0.0
2018-04-12 19:00:00,0.00068380,0.00072500,0.00068380,0.00072410,385681.15000000,4505,41.0,0.0
2018-04-12 20:00:00,0.00072410,0.00073880,0.00071060,0.00072500,453853.32000000,5080,55.0,0.0
2018-04-12 21:00:00,0.00072540,0.00074500,0.00072200,0.00072220,360262.31000000,3634,59.0,-0.4
2018-04-12 22:00:00,0.00072330,0.00077300,0.00072250,0.00076800,387977.09000000,3883,25.0,0.0
