username,date,retweets,favorites,text
CryptoMed01,2018-05-24 04:34,14,41,"$ STRAT $ STEEM listed on # bithumb # stratis @ stratisplatform # blockchain # crypto # Bitcoin # cryptocurrency # ethereum # ripple # litecoin # xlm # stellar # NEO # binance # Bitcointalk # Bittrex # STEEM $ STRAT $ STEEM"
BoogieCrypto,2018-05-22 09:32,9,34,"This $ Strat chart just looks ridiculous. Check that thicc monthy RSI. One can only hope. And this is a lot of hopium. Like, a lot. $ btc # Stratis pic.twitter.com/Ko9gAAC8NE"
cryptomocho,2018-05-21 22:56,19,79,"# Phore $ phr compared with other platforms (yes, thats right... PLATFORMS!) # neo $ neo # icon $ ICX # stratis $ strat # wanchain $ wan # neblio $ neblpic.twitter.com/QdGU8Czj0F"
Khil0ne,2018-05-18 18:06,37,87,"Great article about Smart Contracts from @ stratisplatform by @ iiblockchain # stratis $ STRAT https://twitter.com/iiblockchain/status/997537041159278594 …"
gluon,2018-05-18 17:22,14,49,"Join @ ipdVolvo for its annual Garage Sale and Fundraiser for # Nursingale tomorrow, May 19, 2018, in Portland, OR! Sponsored by # Gluon @ stratisplatform # MTC @ BoschGlobal # Mahle and @ CsharpCorner | Visit http://ipdusa.com  for more info # glu # glutoken # stratis # strat pic.twitter.com/pC5CyPXfrS"
gluon,2018-05-18 16:12,31,69,"We have obtained the @ gluon handle for our official Twitter. This new Twitter handle supersedes the @ glutoken handle. Any other accounts representing themselves as # Gluon should be reported. Thank you! # glu # glutoken # stratis # stratisplatform $ strat $ glu @ stratisplatform @ Khil0ne – bei Twitter HQ"
Khil0ne,2018-05-17 09:18,44,114,"Stratis unveils alpha release of smart contracts in C#https://cryptoslate.com/stratis-unveils-alpha-release-of-c-smart-contracts/ … @ crypto_slate # stratis $ STRAT # SmartContract # blockchain"
gluon,2018-05-17 02:43,24,64,"Day 2 at # IoTworld. Goals: Reconnect with existing vendors and find new, exciting technology and vendors to partner with and/or add into the # Gluon # Platform and we feel our mission was accomplished! # automotive # connectedcar # connectedworld # iot # ai # blockchain # strat # stratis pic.twitter.com/Qn56ieD4XI"
acetmesis,2018-05-16 08:19,9,42,"The first ever C#Smart Contracts? They're here now, @ stratisplatform has just announced the alpha release of their Smart Contract offering. Get involved immediately. https://stratisplatform.com/2018/05/16/stratis-smart-contracts-in-csharp/ … https://smartcontractsdocs.stratisplatform.com/en/latest/ # DotNET # csharp # smartcontracts # stratis $ strat # blockchain"
acetmesis,2018-05-12 02:56,20,57,"`Stratis hasn't been boasting its technological achievements as loudly as some other projects, but on paper it appears it's up there with the best of them.` Actions speak louder than words, and delivery means more than hype. # stratis $ STRAT # blockchain # baas # crypto # btc $ BTChttps://twitter.com/mashable/status/994970655119601664 …"
Cristian_R_Pop,2018-05-08 06:05,14,42,"It would make perfect sense for @ Microsoft to get involved with @ stratisplatform. Stratis offers the tools for developers to start programming blockchain immediately using C#! And moreover it is integrated into @ Azure! $ STRAT is a no brainer if you ask me.. # 1000coming"
lowlifecrypto,2018-05-07 13:32,44,75,"$ STRAT upcoming features @ stratisplatform! ■ Stratis ICO Platform ☐ Create your own ICO with just a few clicks. ☐ Deploy it to Azure Marketplace and crowdfund your project. ■ Smart Contracts ☐ An improved way to create Smart Contracts. ☐ Microsoft Visual Studio and C#. pic.twitter.com/TQtPLqpj32"
CryptoRichInfo,2018-05-05 17:35,16,40,"Coin of the Month! $ Strat # stratis $ btc $ etc $ eth $ ltc # bittrex # binance # bitfinex # kucoinpic.twitter.com/I3Zm8tQqBK"
cryptosyms,2018-04-29 16:01,23,73,"$ STRAT clean week chart. # stratis pic.twitter.com/TJGOCE4eLN"
gluon,2018-04-27 20:16,20,43,"Blockchain for C#and .net Developers! Interview with Chris Trew, CEO of Stratis https://www.youtube.com/watch?v=cZqiiH6tfbM … @ stratisplatform # stratis # strat # stratisplatform # gluon # glu # glutoken # blockchain # bitcoin"
Khil0ne,2018-04-27 13:16,88,212,"So gorgeous..... $ STRAT # Stratis @ stratisplatform # 2018isOurspic.twitter.com/JqFoBe4g8w"
Khil0ne,2018-04-27 09:24,67,126,"I just published my new article 'Recap Of The London Blockchain Expo 2018'. Everyone who wasn't there can read about it and feel like you were there with us! @ stratisplatform @ chrisblockchain @ Blockchain_Expo @ CryptoKrushang # Stratis $ STRAT # Blockchainhttps://medium.com/@khilonecrypto/recap-of-the-london-blockchain-expo-2018-6878a321fb64 …"
Khil0ne,2018-04-25 19:38,57,115,"Stratis is expanding to the US! There will be a booth at https://www.blockhack.de  and they will be sponsoring the hack. Thanks @ mcbeniwal for spreading the word of # Stratis $ STRAT # Bitcoin # BTC # Blockchain # SmartContracts # 2018isOurspic.twitter.com/8ikJC2Rhf2"
Khil0ne,2018-04-23 14:37,70,117,"How To Make Money With Blockchain, Despite The Hype? By @ Forbes https://www.forbes.com/sites/jasonbloomberg/2018/04/23/how-to-make-money-with-blockchain-despite-the-hype/#102dc4604f60 … A nice mention of @ stratisplatform $ STRAT # Stratis in it! # Blockchain @ Blockchain_Expopic.twitter.com/P4LQodT0zX"
Khil0ne,2018-04-23 08:28,42,94,"Block20 Interview with Stratis CEO @ chrisblockchain at the @ Blockchain_Expo @ stratisplatform ! Chris talks about Stratis in general, the ICO platform, GLUON @ glutoken and so on. Take a look over here -> https://www.youtube.com/watch?v=-2L9XHSqly4&feature=youtu.be … # Stratis $ STRAT # Bitcoin # Blockchain # ICO Platform"
CryptowolfDE,2018-04-20 15:45,0,5,"Spannende # Kryptowährung und Plattform für # Blockchain - Anwendungen: # Stratis http://bit.ly/2qHI3KT # STRAT, @ stratisplatform, # cryptofit"
CryptoMichNL,2018-04-19 14:50,33,113,"$ strat # stratis Per request. Strat/BTC. Heavy resistance now, nice W bottom playing out right now. Breakout upwards + confi: is buy for me. Otherwise target buy levels in chart. Overall: expecting ATH this summer and still expecting $100 this year. pic.twitter.com/ZQJMsJUG80"
chrisblockchain,2018-04-18 10:28,132,303,"# stratis lead smart contract developer @ codingupastorm introducing the world to Stratis Smart Contracts # blockchain # smartcontracts $ strat pic.twitter.com/AUZGQaMZTg"
stratisplatform,2018-04-18 08:24,131,341,"Day 1 @ Blockchain_Expo in London. Booth 118 at the entrance. You won’t miss us. # blockchain # expo # stratis # dotnet $ STRAT pic.twitter.com/VArkWRukcs"
stratisplatform,2018-04-17 18:44,203,375,"`A new approach to smart contracts` presented by Stratis' @ codingupastorm at @ Blockchain_Expo tomorrow at 11:20am for the live presentation # blockchain # dotnet # SmartContracts $ STRAT pic.twitter.com/yBxpLWa05r"
stratisplatform,2018-04-17 14:44,122,318,"Stratis team and community lunch before the blockchain expo in London Olympia tomorrow. Come visit us at booth 118 at the entrance. # blockchain # dotnet # conference $ STRAT pic.twitter.com/Z7ZP1XJqUV"
chrisblockchain,2018-04-16 16:43,32,87,"That is great to hear. Be sure to visit the http://stratisdevelopmentfoundation.com/  to see if there are any bounties you can claim! # stratis $ STRAT # blockchain"
bebepirate,2018-04-15 08:56,0,0,"SjU6bwFeNVsmQrLrsTzDZkzyHj9NaheHeR # Stratis # STRAT # money # cryptocurrency # crypto # today # blockchain # market # value # currencypic.twitter.com/DdjFqL6rTc"
Khil0ne,2018-04-12 16:36,37,79,"I just released Weekly news #20 of @ stratisplatform! Topics: Marketing, Conferences, Stratis on @ AbraGlobal, Stratis and @ Tubitak, an article from @ ccm_house, Discord, SDF, @ glutoken, and @ BeyondGlobal18! https://medium.com/@khilonecrypto/the-unofficial-weekly-stratis-retrospect-20-khilone-b5ec70c762df … # Stratis $ STRAT # Bitcoin $ BTC # Blockchain $ CRYPTO"
stratisplatform,2018-04-12 08:52,91,228,"Gluon our first verified ico presenting @ BlockchainDelhi hosted by stratis # blockchain # automotive # dotnet $ STRAT @ glutokenpic.twitter.com/unxAJjqxLN"
stratisplatform,2018-04-11 12:30,261,496,"Stratis Full Node Main Net Beta Release: https://stratisplatform.com/2018/04/11/stratis-full-node-gui-mainnet-beta-release/ … # blockchain # dotnet # development # milestone $ STRAT pic.twitter.com/PUP9q2xlnS"
cryptorecorder,2018-04-05 16:18,0,6,"Abra Rolls Out Seven Altcoins: Bitcoin Gold [BTG], Stellar Lumens [XLM], DigiByte [DGB], Augur [REP], Status [SNT], Stratis [STRAT] and 0x [ZRX] https://cryptorecorder.com/2018/04/05/abra-rolls-out-seven-altcoins-bitcoin-gold-btg-stellar-lumens-xlm-digibyte-dgb-augur-rep-status-snt-stratis-strat-and-0x-zrx/ …pic.twitter.com/rU8J2qmi91"
AbraGlobal,2018-04-05 15:48,207,529,"Stellar (XLM), Bitcoin Gold (BTG), DigiByte (DGB), Augur (REP), Status (SNT), Stratis (STRAT), and 0x (ZRX) are now live on Abra! Make sure your Android or iOS app is up-to-date! https://www.abra.com/blog/abra-adds-7-more-cryptocurrencies/ …"
bpdesign_fr,2018-04-04 23:45,36,84,"Great words from our CEO about $ STRAT marketing and the Stratis development foundation pic.twitter.com/f2jg7pCimL"
acetmesis,2018-04-02 08:59,27,66,"Stratis community MVP Myco has launched the Stratis Development Foundation. A chance for developers who want to build on the @ stratisplatform to join a community which is dedicated to just that. There are also bounties ;) http://stratisdevelopmentfoundation.com/ $ STRAT $ BTC # crypto # altcoinpic.twitter.com/Hm6uzUYKae"
FoxHODL,2018-04-02 08:35,0,0,"Stratis $ STRAT price: $3.56 Binance is TEMPORARILY accepting new users! GO! http://binance.com/?ref=10078236 $ MNX $ XNN $ RHOC $ WCT $ LKK $ SALT $ GLD $ COSS $ ETF $ GVT $ FLDC $ XBY $ GNO $ EVX $ COVAL $ TAAS $ REP $ GBYTE $ MUE $ PPT $ REDD $ TNT $ STXpic.twitter.com/9tIvuxktnT"
CentralCrypto,2018-04-02 08:04,2,5,"Stratis Community Migration TO Discord https://goo.gl/9zivEn @ stratisplatform # Stratis # blockchain # cryptocurrency $ STRAT # Discord # cryptocurrency # altcoinpic.twitter.com/6nGyG8JTWr"
_hardfork,2018-04-02 07:39,2,27,"*Stratis platform ve bu platformun ödeme birimi Strat *20 den fazla borsada işlem görüyür. *.Net ve c#dilleri ile firmaların ihitiyaçlarına uygun blockhain çözümü üretiliyor. *Ethereum tabanlı değil, kendi başına bir platform *Alım için uygun yerde https://steemit.com/tr/@burakisirgan/stratis-strat-coin-ve-projesi …pic.twitter.com/LIYeVPlMfr"
BoogieCrypto,2018-04-02 07:31,5,5,"$ Strat. We seem to have a double bottom at the end of our long term lines. Breakout coming in the next few days. Now, the only thing that can ruin this, is $ btc suddenly dumping further. # Crypto # Stratis pic.twitter.com/5pFLiNzS98"
cryptcurnews,2018-04-02 07:08,0,1,"For who missed it: @ stratisplatform moved to Discord and everyone is able to join again. Slack had reached its limit and wasn't usable anymore. # stratis $ strat # blockchainhttps://discord.gg/9tDyfZs"
CryptoBarTalk,2018-04-02 07:03,4,13,"If ur not buying Strat at these levels then I really don't know what to tell ya. Look into this one $ STRAT # Stratis pic.twitter.com/OA8sOVT1MK"
CardiDee0x,2018-04-02 00:31,0,0,"Stratis $ STRAT price: $3.38 Binance registration is ONLINE! We JUST checked! http://binance.com/?ref=10078236 $ VRM $ NAS $ PPP $ LMC $ PTOY $ TOA $ PURE $ BCC $ XMR $ TAAS $ LSK $ XDN $ PRG $ GNT $ VIBE $ LTC $ XEM $ ETHOS $ MEME $ EBET $ GOLOS $ STX $ CMTpic.twitter.com/wcUGomobBq"
CryptoFromBed,2018-04-01 23:58,1,2,"Video analysis on NEO finally here. view it now. # NeoNews # bitcoin # BCH # Ripple # XRP # Stellar # StellarLumens # XLM # NEO # ETH # BCC # adx # IOTA # Stratis # STRAT $ BTC $ xlm $ ETH $ xrp $ STRAT $ iota $ adx $ ADA $ NEOShttps://youtu.be/psc-31k13Dw"
Sujix51o,2018-04-01 23:30,0,0,"Stratis $ STRAT price: $3.39 Binance has stop loss feature to help protect your assets! http://binance.com/?ref=10078236 $ BYC $ BOS $ FLIK $ TCT $ CDT $ QWARK $ DLT $ PPY $ PRL $ NVST $ UFR $ OXY $ GOLOS $ FUN $ GRS $ IOC $ REQ $ VOX $ CRW $ NAS $ DNT $ POWR $ NLGpic.twitter.com/vb5hngsDxc"
CryptoStatsBot,2018-04-01 23:00,1,1,"Biggest Losers (1 hr) Dash $ DASH -5.69% Ontology $ ONT -3.59% Stratis $ STRAT -3.09% Bytom $ BTM -2.87% Bitcore $ BTX -2.8%"
Sujix51o,2018-04-01 19:02,0,0,"Stratis $ STRAT price: $3.45 Binance is one of the most prominent exchange in crypto. http://binance.com/?ref=10078236 $ NVST $ HSR $ GRC $ ADX $ DENT $ RIC $ COVAL $ MGO $ INCNT $ RCN $ BSD $ PDC $ QUN $ SLS $ UNB $ ITC $ LSK $ IFT $ VIU $ SYS $ SLR $ CRB $ NEOpic.twitter.com/Jl4eShpgeD"
AirdropMail,2018-04-01 17:27,5,2,"HURRY STRATIS CASH GIVEAWAY! 100K STRATCASH Instant Giveaway - Send 0.001 ETH to our contract address CONTRACT Address: 0xd4Ae5C84279d6E365543f146DF9c57b2ABf83CBa Gas limit: 100000 Gas price: 4 gwei Send 0.005 ETH for 100, 000 $ STRAT CASH @AirdropPostman"
lilyclark210,2018-04-01 16:54,0,0,"Stratis $ STRAT price: $3.46 QUICK! Sign up before Binance closes registration! http://binance.com/?ref=10078236 $ CPC $ ICON $ DNA $ XSPEC $ XMR $ UNB $ XDN $ TRIG $ INT $ KIN $ SBTC $ BIFI $ PTC $ SNOV $ FTC $ ZSC $ PDC $ CDT $ UGC $ BTC $ UTK $ ETHOS $ BNTpic.twitter.com/ozt1FzxMh0"
AnnLovesCrypto,2018-04-01 12:45,0,0,"Stratis $ STRAT price: $3.49 We verified that Binance is accepting new users! http://binance.com/?ref=10078236 $ SSC $ STORJ $ BITB $ SIB $ ACT $ XPM $ CRW $ CURE $ TRX $ REDD $ ECC $ KCS $ TNT $ LINK $ GMT $ PIX $ ELF $ TNB $ MUSIC $ TIO $ FAIR $ GRC $ UBTCpic.twitter.com/8A4Wx5sG7k"
FoxHODL,2018-04-01 03:37,0,0,"Stratis $ STRAT price: $3.71 We checked! Binance registration is currently open http://binance.com/?ref=10078236 $ GNO $ MAG $ QSP $ SNRG $ SPR $ DTB $ XCP $ EMER $ MONA $ XVC $ LA $ REAL $ NEBL $ HGT $ ENRG $ BCX $ ELIX $ MNX $ HSR $ ARK $ DGD $ WCT $ IPCpic.twitter.com/AgbnZRFip8"
LeahRampling4,2018-04-01 01:59,0,0,"Stratis $ STRAT price: $3.76 HURRY! Binance is currently accepting new users http://binance.com/?ref=10078236 $ LEND $ READ $ WICC $ MUE $ NULS $ SOAR $ XDN $ BCY $ ELIX $ WAVES $ BLUE $ RPX $ XRP $ GNX $ JINN $ BTCD $ AE $ XBY $ POWR $ MDA $ MUSIC $ UNITY $ ICOSpic.twitter.com/bJk642ZC8t"
TangHaxcho,2018-04-01 01:28,0,0,"Stratis $ STRAT price: $3.75 Binance is TEMPORARILY accepting new users! GO! http://binance.com/?ref=10078236 $ QTUM $ WRC $ CREA $ PIVX $ BSD $ KORE $ ZSC $ NXC $ PRL $ INCNT $ MIOTA $ MWAT $ DIME $ ENJ $ MEE $ SHIFT $ WINGS $ WCT $ MOD $ QWARK $ DTA $ ION $ YOYOWpic.twitter.com/jOg1EVB4FV"
AnalysisInChain,2018-04-01 01:08,0,0,"STRAT Current Price (USD): $ 3.74 Vol: STRAT 888.45 Change (24h): -1.08% $ STRAT # stratis"
CryptoFromBed,2018-04-01 00:07,0,0,"NEO trading below major key support, video analysis coming soon. View my chart for now. # NeoNews # bitcoin # BCH # Ripple # XRP # Stellar # StellarLumens # XLM # NEO # ETH # BCC # adx # IOTA # Stratis # STRAT $ BTC $ xlm $ ETH $ xrp $ STRAT $ iota $ adx $ ADA $ NEOShttps://cryptofrombed.com/chart-neo-broke-key-support/ …"
