date,open,high,low,close,volume,number of trades,Loopring LRC,sentiment
2018-04-04 02:00:00,0.00005471,0.00005509,0.00005354,0.00005387,121467.00000000,300,0.0,0.0
2018-04-04 03:00:00,0.00005372,0.00005438,0.00005354,0.00005390,48903.00000000,186,50.0,0.0
2018-04-04 04:00:00,0.00005389,0.00005438,0.00005378,0.00005438,82229.00000000,78,0.0,0.0
2018-04-04 05:00:00,0.00005438,0.00005439,0.00005369,0.00005370,88279.00000000,128,0.0,0.0
2018-04-04 06:00:00,0.00005369,0.00005500,0.00005366,0.00005435,152991.00000000,228,0.0,0.0
2018-04-04 07:00:00,0.00005435,0.00005448,0.00005360,0.00005384,73910.00000000,117,0.0,0.0
2018-04-04 08:00:00,0.00005388,0.00005400,0.00005327,0.00005337,83391.00000000,118,38.0,0.0
2018-04-04 09:00:00,0.00005334,0.00005334,0.00005219,0.00005252,114832.00000000,304,0.0,0.0
2018-04-04 10:00:00,0.00005253,0.00005292,0.00005200,0.00005250,65905.00000000,168,0.0,0.0
2018-04-04 11:00:00,0.00005239,0.00005292,0.00005200,0.00005246,75592.00000000,187,0.0,0.0
2018-04-04 12:00:00,0.00005244,0.00005398,0.00005234,0.00005299,55158.00000000,204,0.0,0.0
2018-04-04 13:00:00,0.00005299,0.00005324,0.00005243,0.00005282,69592.00000000,103,0.0,0.0
2018-04-04 14:00:00,0.00005282,0.00005378,0.00005200,0.00005233,223137.00000000,474,26.0,0.0
2018-04-04 15:00:00,0.00005249,0.00005367,0.00005236,0.00005334,47562.00000000,120,0.0,0.0
2018-04-04 16:00:00,0.00005334,0.00005371,0.00005305,0.00005327,50973.00000000,123,0.0,0.0
2018-04-04 17:00:00,0.00005341,0.00005396,0.00005329,0.00005396,35336.00000000,86,0.0,0.2
2018-04-04 18:00:00,0.00005390,0.00005415,0.00005352,0.00005362,63237.00000000,90,28.0,0.0
2018-04-04 19:00:00,0.00005373,0.00005499,0.00005324,0.00005360,165362.00000000,475,0.0,0.0
2018-04-04 20:00:00,0.00005372,0.00005492,0.00005250,0.00005326,192617.00000000,461,0.0,0.0
2018-04-04 21:00:00,0.00005326,0.00005367,0.00005308,0.00005321,40675.00000000,113,0.0,0.0
2018-04-04 22:00:00,0.00005322,0.00005411,0.00005255,0.00005400,24860.00000000,118,0.0,0.0
2018-04-04 23:00:00,0.00005393,0.00005398,0.00005300,0.00005325,36516.00000000,90,0.0,0.0
2018-04-05 00:00:00,0.00005358,0.00005403,0.00005273,0.00005353,57900.00000000,151,0.0,0.0
2018-04-05 01:00:00,0.00005359,0.00005412,0.00005273,0.00005315,134526.00000000,255,0.0,0.0
2018-04-05 02:00:00,0.00005366,0.00005397,0.00005267,0.00005292,93407.00000000,220,0.0,0.0
2018-04-05 03:00:00,0.00005315,0.00005400,0.00005210,0.00005273,231382.00000000,391,0.0,0.0
2018-04-05 04:00:00,0.00005281,0.00005335,0.00005250,0.00005285,62930.00000000,94,51.0,0.0
2018-04-05 05:00:00,0.00005286,0.00005308,0.00005220,0.00005260,66526.00000000,205,0.0,0.0
2018-04-05 06:00:00,0.00005263,0.00005324,0.00005210,0.00005287,74667.00000000,149,0.0,0.0
2018-04-05 07:00:00,0.00005287,0.00005294,0.00005210,0.00005272,59055.00000000,111,0.0,0.0
2018-04-05 08:00:00,0.00005251,0.00005327,0.00005225,0.00005298,16529.00000000,68,0.0,0.0
2018-04-05 09:00:00,0.00005298,0.00005339,0.00005292,0.00005330,22755.00000000,73,0.0,0.0
2018-04-05 10:00:00,0.00005338,0.00005397,0.00005325,0.00005366,65772.00000000,138,0.0,0.0
2018-04-05 11:00:00,0.00005374,0.00005410,0.00005326,0.00005356,54579.00000000,172,32.0,0.0
2018-04-05 12:00:00,0.00005361,0.00005447,0.00005360,0.00005406,88541.00000000,182,30.0,0.0
2018-04-05 13:00:00,0.00005406,0.00005415,0.00005258,0.00005327,141944.00000000,246,0.0,0.0
2018-04-05 14:00:00,0.00005320,0.00005366,0.00005320,0.00005365,63653.00000000,159,27.0,0.0
2018-04-05 15:00:00,0.00005365,0.00005499,0.00005331,0.00005390,126627.00000000,320,0.0,0.0
2018-04-05 16:00:00,0.00005363,0.00005499,0.00005357,0.00005470,93261.00000000,242,0.0,0.0
2018-04-05 17:00:00,0.00005470,0.00005483,0.00005419,0.00005469,28148.00000000,120,0.0,0.0
2018-04-05 18:00:00,0.00005469,0.00005481,0.00005415,0.00005446,25769.00000000,95,29.0,0.0
2018-04-05 19:00:00,0.00005446,0.00005446,0.00005418,0.00005418,36096.00000000,78,0.0,0.0
2018-04-05 20:00:00,0.00005440,0.00005492,0.00005424,0.00005450,36297.00000000,114,0.0,0.0
2018-04-05 21:00:00,0.00005448,0.00005501,0.00005446,0.00005501,61045.00000000,96,0.0,0.0
2018-04-05 22:00:00,0.00005501,0.00005501,0.00005418,0.00005440,41897.00000000,100,0.0,0.0
2018-04-05 23:00:00,0.00005432,0.00005444,0.00005421,0.00005440,15449.00000000,35,0.0,0.0
2018-04-06 00:00:00,0.00005422,0.00005446,0.00005415,0.00005415,38221.00000000,71,0.0,0.0
2018-04-06 01:00:00,0.00005439,0.00005446,0.00005415,0.00005437,63178.00000000,417,0.0,0.0
2018-04-06 02:00:00,0.00005442,0.00005510,0.00005416,0.00005500,23188.00000000,77,0.0,0.0
2018-04-06 03:00:00,0.00005499,0.00005600,0.00005461,0.00005585,161580.00000000,226,51.0,0.0
2018-04-06 04:00:00,0.00005560,0.00005612,0.00005555,0.00005559,130261.00000000,245,0.0,0.0
2018-04-06 05:00:00,0.00005559,0.00005583,0.00005497,0.00005572,53429.00000000,126,0.0,0.0
2018-04-06 06:00:00,0.00005572,0.00005579,0.00005424,0.00005469,163101.00000000,235,0.0,0.0
2018-04-06 07:00:00,0.00005469,0.00005598,0.00005419,0.00005501,96686.00000000,210,0.0,0.0
2018-04-06 08:00:00,0.00005492,0.00005511,0.00005443,0.00005500,45949.00000000,76,0.0,0.0
2018-04-06 09:00:00,0.00005500,0.00005585,0.00005418,0.00005453,55762.00000000,177,0.0,0.0
2018-04-06 10:00:00,0.00005454,0.00005476,0.00005418,0.00005425,20656.00000000,72,0.0,0.0
2018-04-06 11:00:00,0.00005470,0.00005488,0.00005350,0.00005415,96757.00000000,225,0.0,0.0
2018-04-06 12:00:00,0.00005415,0.00005422,0.00005353,0.00005380,93421.00000000,127,0.0,0.0
2018-04-06 13:00:00,0.00005376,0.00005484,0.00005300,0.00005413,124884.00000000,260,0.0,0.0
2018-04-06 14:00:00,0.00005413,0.00005430,0.00005300,0.00005392,52170.00000000,122,28.0,0.0
2018-04-06 15:00:00,0.00005392,0.00005392,0.00005274,0.00005275,127276.00000000,246,0.0,0.0
2018-04-06 16:00:00,0.00005277,0.00005356,0.00005277,0.00005336,87158.00000000,158,0.0,0.0
2018-04-06 17:00:00,0.00005324,0.00005500,0.00005322,0.00005440,113913.00000000,239,0.0,0.0
2018-04-06 18:00:00,0.00005435,0.00005435,0.00005323,0.00005335,43062.00000000,126,0.0,0.0
2018-04-06 19:00:00,0.00005350,0.00005407,0.00005300,0.00005398,47324.00000000,147,32.0,0.0
2018-04-06 20:00:00,0.00005391,0.00005394,0.00005314,0.00005365,51409.00000000,62,0.0,0.0
2018-04-06 21:00:00,0.00005360,0.00005360,0.00005300,0.00005332,30003.00000000,43,0.0,0.0
2018-04-06 22:00:00,0.00005332,0.00005372,0.00005120,0.00005315,186343.00000000,206,0.0,0.0
2018-04-06 23:00:00,0.00005315,0.00005368,0.00005315,0.00005346,10329.00000000,46,0.0,0.0
2018-04-07 00:00:00,0.00005344,0.00005365,0.00005308,0.00005324,14464.00000000,57,52.0,0.0
2018-04-07 01:00:00,0.00005348,0.00005365,0.00005316,0.00005339,40260.00000000,73,0.0,0.0
2018-04-07 02:00:00,0.00005350,0.00005398,0.00005340,0.00005380,51340.00000000,70,0.0,0.0
2018-04-07 03:00:00,0.00005357,0.00005480,0.00005357,0.00005397,82811.00000000,209,0.0,0.0
2018-04-07 04:00:00,0.00005458,0.00005550,0.00005422,0.00005506,195562.00000000,284,0.0,0.0
2018-04-07 05:00:00,0.00005485,0.00005515,0.00005300,0.00005375,145017.00000000,239,0.0,0.0
2018-04-07 06:00:00,0.00005375,0.00005416,0.00005337,0.00005389,40032.00000000,87,0.0,0.0
2018-04-07 07:00:00,0.00005399,0.00005430,0.00005382,0.00005383,8647.00000000,41,0.0,0.0
2018-04-07 08:00:00,0.00005396,0.00005405,0.00005247,0.00005358,192392.00000000,517,0.0,0.0
2018-04-07 09:00:00,0.00005354,0.00005493,0.00005354,0.00005382,53119.00000000,201,0.0,0.0
2018-04-07 10:00:00,0.00005382,0.00005447,0.00005382,0.00005409,26655.00000000,57,0.0,0.0
2018-04-07 11:00:00,0.00005403,0.00005476,0.00005390,0.00005391,22789.00000000,75,0.0,0.0
2018-04-07 12:00:00,0.00005390,0.00005701,0.00005349,0.00005635,884773.00000000,1073,0.0,0.0
2018-04-07 13:00:00,0.00005635,0.00006000,0.00005528,0.00005727,2173438.00000000,3240,100.0,0.13636363636363635
2018-04-07 14:00:00,0.00005710,0.00005878,0.00005710,0.00005716,423026.00000000,923,94.0,0.0
2018-04-07 15:00:00,0.00005720,0.00005950,0.00005710,0.00005775,562719.00000000,998,0.0,0.0
2018-04-07 16:00:00,0.00005775,0.00005895,0.00005600,0.00005641,437851.00000000,1015,0.0,0.0
2018-04-07 17:00:00,0.00005641,0.00005678,0.00005521,0.00005581,141547.00000000,526,0.0,0.0
2018-04-07 18:00:00,0.00005581,0.00005745,0.00005557,0.00005650,109634.00000000,355,0.0,0.0
2018-04-07 19:00:00,0.00005644,0.00005895,0.00005575,0.00005732,300481.00000000,1247,0.0,0.0
2018-04-07 20:00:00,0.00005732,0.00005774,0.00005635,0.00005700,90510.00000000,257,38.0,0.0
2018-04-07 21:00:00,0.00005700,0.00005724,0.00005585,0.00005655,49555.00000000,216,0.0,0.0
2018-04-07 22:00:00,0.00005641,0.00005716,0.00005518,0.00005664,192489.00000000,507,0.0,0.0
2018-04-07 23:00:00,0.00005650,0.00005666,0.00005608,0.00005665,55481.00000000,124,0.0,0.0
2018-04-08 00:00:00,0.00005665,0.00005665,0.00005515,0.00005581,141819.00000000,236,0.0,0.0
2018-04-08 00:00:00,0.00005665,0.00005665,0.00005515,0.00005581,141819.00000000,236,0.0,0.0
2018-04-08 01:00:00,0.00005580,0.00005594,0.00005540,0.00005582,46745.00000000,121,0.0,0.0
2018-04-08 02:00:00,0.00005582,0.00005582,0.00005431,0.00005487,210518.00000000,480,56.0,0.0
2018-04-08 03:00:00,0.00005487,0.00005501,0.00005461,0.00005501,93982.00000000,160,58.0,0.0
2018-04-08 04:00:00,0.00005509,0.00005643,0.00005476,0.00005636,167420.00000000,393,0.0,0.0
2018-04-08 05:00:00,0.00005633,0.00005719,0.00005608,0.00005688,110538.00000000,327,0.0,0.0
2018-04-08 06:00:00,0.00005699,0.00005719,0.00005630,0.00005686,33014.00000000,125,0.0,0.0
2018-04-08 07:00:00,0.00005685,0.00005715,0.00005573,0.00005650,89580.00000000,269,0.0,0.0
2018-04-08 08:00:00,0.00005650,0.00005711,0.00005572,0.00005590,78886.00000000,185,48.0,0.0
2018-04-08 09:00:00,0.00005590,0.00005756,0.00005584,0.00005712,175028.00000000,493,0.0,0.0
2018-04-08 10:00:00,0.00005712,0.00005851,0.00005712,0.00005823,267502.00000000,637,0.0,0.0
2018-04-08 11:00:00,0.00005824,0.00005848,0.00005747,0.00005749,246014.00000000,520,42.0,0.0
2018-04-08 12:00:00,0.00005749,0.00005828,0.00005712,0.00005821,94013.00000000,375,0.0,0.0
2018-04-08 13:00:00,0.00005791,0.00005833,0.00005712,0.00005782,113320.00000000,280,0.0,0.0
2018-04-08 14:00:00,0.00005782,0.00005784,0.00005712,0.00005752,109513.00000000,237,0.0,0.0
2018-04-08 15:00:00,0.00005732,0.00005733,0.00005640,0.00005698,148766.00000000,272,0.0,0.0
2018-04-08 16:00:00,0.00005683,0.00005844,0.00005663,0.00005806,216799.00000000,439,0.0,0.0
2018-04-08 17:00:00,0.00005805,0.00005806,0.00005750,0.00005760,108384.00000000,273,0.0,0.0
2018-04-08 18:00:00,0.00005750,0.00005754,0.00005701,0.00005754,25750.00000000,90,0.0,0.0
2018-04-08 19:00:00,0.00005748,0.00005805,0.00005665,0.00005665,70897.00000000,215,0.0,0.0
2018-04-08 20:00:00,0.00005696,0.00005698,0.00005668,0.00005690,41942.00000000,105,0.0,0.0
2018-04-08 21:00:00,0.00005690,0.00005750,0.00005673,0.00005747,35619.00000000,116,0.0,0.0
2018-04-08 22:00:00,0.00005747,0.00005852,0.00005730,0.00005802,115815.00000000,249,0.0,0.0
2018-04-08 23:00:00,0.00005818,0.00005931,0.00005771,0.00005905,229061.00000000,555,0.0,0.0
2018-04-09 00:00:00,0.00005890,0.00005987,0.00005863,0.00005986,224897.00000000,448,0.0,0.0
2018-04-09 01:00:00,0.00005986,0.00005999,0.00005919,0.00005996,231885.00000000,430,0.0,0.0
2018-04-09 02:00:00,0.00005997,0.00006000,0.00005920,0.00005957,277749.00000000,338,0.0,0.0
2018-04-09 03:00:00,0.00005959,0.00006087,0.00005881,0.00006085,363826.00000000,772,54.0,0.0
2018-04-09 04:00:00,0.00006079,0.00006334,0.00006078,0.00006183,776387.00000000,1916,0.0,0.0
2018-04-09 05:00:00,0.00006183,0.00006189,0.00005997,0.00006000,349867.00000000,628,0.0,0.0
2018-04-09 06:00:00,0.00006023,0.00006038,0.00005917,0.00005989,159817.00000000,363,0.0,0.0
2018-04-09 07:00:00,0.00005989,0.00006050,0.00005987,0.00006048,131135.00000000,204,0.0,0.0
2018-04-09 08:00:00,0.00006023,0.00006250,0.00006023,0.00006122,340674.00000000,992,0.0,0.13636363636363635
2018-04-09 09:00:00,0.00006122,0.00006210,0.00006122,0.00006154,151633.00000000,311,0.0,0.0
2018-04-09 10:00:00,0.00006155,0.00006155,0.00005847,0.00005950,464878.00000000,921,0.0,0.0
2018-04-09 11:00:00,0.00005950,0.00005979,0.00005792,0.00005852,353604.00000000,690,0.0,0.0
2018-04-09 12:00:00,0.00005852,0.00005887,0.00005799,0.00005850,168306.00000000,341,31.0,0.0
2018-04-09 13:00:00,0.00005836,0.00005969,0.00005820,0.00005928,127853.00000000,302,0.0,0.0
2018-04-09 14:00:00,0.00005921,0.00005961,0.00005826,0.00005960,152499.00000000,315,27.0,0.0
2018-04-09 15:00:00,0.00005955,0.00006048,0.00005908,0.00006020,181604.00000000,334,0.0,0.0
2018-04-09 16:00:00,0.00006020,0.00006156,0.00005979,0.00006027,161572.00000000,522,28.0,0.0
2018-04-09 17:00:00,0.00006027,0.00006112,0.00006009,0.00006028,54237.00000000,167,0.0,0.0
2018-04-09 18:00:00,0.00006015,0.00006045,0.00005996,0.00006011,50480.00000000,114,0.0,0.0
2018-04-09 19:00:00,0.00006030,0.00006319,0.00006004,0.00006121,125724.00000000,359,31.0,0.0
2018-04-09 20:00:00,0.00006126,0.00006465,0.00006100,0.00006244,1182576.00000000,3025,0.0,0.0
2018-04-09 21:00:00,0.00006250,0.00006351,0.00005985,0.00005987,682458.00000000,1996,41.0,0.0
2018-04-09 22:00:00,0.00006000,0.00006100,0.00005985,0.00006037,93225.00000000,272,47.0,0.0
2018-04-09 23:00:00,0.00006034,0.00006101,0.00006014,0.00006101,34236.00000000,122,0.0,0.0
2018-04-10 00:00:00,0.00006098,0.00006125,0.00005921,0.00006010,118639.00000000,383,100.0,0.0
2018-04-10 01:00:00,0.00006010,0.00006101,0.00005960,0.00005989,64067.00000000,236,0.0,0.0
2018-04-10 02:00:00,0.00005965,0.00005987,0.00005900,0.00005963,117148.00000000,208,0.0,0.0
2018-04-10 03:00:00,0.00005963,0.00005994,0.00005901,0.00005912,99818.00000000,206,0.0,0.0
2018-04-10 04:00:00,0.00005910,0.00006030,0.00005907,0.00005988,102574.00000000,197,0.0,0.0
2018-04-10 05:00:00,0.00005989,0.00005989,0.00005907,0.00005921,96033.00000000,185,50.0,0.25
2018-04-10 06:00:00,0.00005921,0.00005973,0.00005900,0.00005938,113223.00000000,178,0.0,0.0
2018-04-10 07:00:00,0.00005941,0.00005978,0.00005923,0.00005923,51319.00000000,87,0.0,0.0
